ID,buying_price,maint_price,persons,doors,lug_boot,safety,Suggestion
434,52005.34963,13084.00934,2,2,26.03320591,40.47692992,N
435,49900.24816,13252.28226,2,2,31.04224668,54.95051921,N
436,46467.90769,13337.316,2,2,29.58235918,41.64151166,N
437,49994.2944,9796.911437,2,2,29.55045695,37.67055484,N
438,45330.93151,11173.37956,2,2,51.97953878,58.83994012,N
439,49410.37306,11492.51967,2,2,30.09960461,29.73170515,N
440,43387.89254,10635.49248,2,2,67.18745601,53.05369786,N
441,50030.84192,10183.76207,2,2,47.01627987,66.380286,N
442,49001.5211,10900.94671,4,2,34.53623397,30.30798151,N
443,48087.67582,14013.9452,4,2,23.36224225,47.33441356,N
444,44375.39626,11401.83059,4,2,39.43195766,44.92872749,N
445,51349.50634,13593.70724,4,2,48.25505479,28.27161351,N
446,43856.1639,10252.88447,4,2,45.04372066,51.76966466,N
447,48561.94629,13373.82825,4,2,28.51896582,48.04231651,N
448,52340.25088,10856.29227,4,2,34.31900418,44.33850552,N
449,49650.35414,13860.93139,4,2,47.48817624,46.09074251,N
450,52819.021,10287.10529,4,2,49.62074009,36.27718726,N
451,51229.20121,11206.10201,6,2,27.92925359,26.50251675,N
452,50502.97607,13569.06558,6,2,28.79561349,42.08090901,N
453,50058.58854,14201.74425,6,2,33.85862222,47.42657152,N
454,44011.56584,11322.54484,6,2,37.70447867,29.42343464,N
455,46504.96715,11414.27203,6,2,29.53061612,41.57999436,N
456,48477.29113,11092.6034,6,2,26.93936913,41.74336003,N
457,45600.10706,11547.40983,6,2,34.93940899,29.67602898,N
458,43919.45598,12077.00974,6,2,49.42499971,49.2089885,N
459,50197.64252,10478.07138,6,2,43.07722989,48.42977455,N
460,51241.4957,12178.85966,2,3,28.07477114,43.38720372,N
461,49651.38386,9910.1283,2,3,26.06799611,43.10128382,N
462,44304.44107,10323.27085,2,3,37.38571237,65.88378685,N
463,43708.12832,11531.68668,2,3,53.99563177,35.71880712,N
464,52358.86142,11702.50159,2,3,31.47674946,45.90535639,N
465,51881.69438,13123.34439,2,3,35.54369443,37.34184825,N
466,50820.39926,9780.487714,2,3,33.25741026,36.64197326,N
467,43782.02559,13905.97066,2,3,67.44339289,45.08975091,N
468,45344.16149,10945.12526,2,3,34.52322637,39.25489199,N
469,46757.91155,11390.53206,4,3,24.58168528,39.96101836,N
470,50944.21398,13362.19344,4,3,20.427765,52.54940026,N
471,50830.31382,10679.82683,4,3,25.81562782,41.89987057,N
472,50361.7594,10130.38109,4,3,36.76751098,37.60215345,N
473,44198.18115,12965.59152,4,3,35.85664791,42.88186052,N
474,49212.53203,11607.35249,4,3,46.38260542,39.09423815,N
475,49301.48638,12498.02195,4,3,47.25574484,30.09015028,N
476,46196.77368,11238.82854,4,3,50.87037436,48.35551444,N
477,52159.7331,13045.17157,4,3,59.43405639,55.36350559,N
478,50705.96422,10251.14863,6,3,39.29456954,38.77445833,N
479,49345.67937,10036.27126,6,3,18.6256947,41.67175606,N
480,47229.20361,12542.91716,6,3,30.29057981,63.49740506,N
481,49403.73606,11656.12792,6,3,26.25628553,26.41042732,N
482,47714.73181,10292.87417,6,3,36.71229985,43.83359302,N
483,50916.93999,10385.78974,6,3,38.10921457,38.43072824,N
484,47199.03701,11527.67088,6,3,37.51289488,43.1661097,N
485,43120.80067,11546.76443,6,3,49.04788778,39.94054499,N
486,48811.96855,13990.9547,6,3,38.46384019,52.61319715,N
487,44601.55762,12812.91258,2,4,40.20820791,39.90140866,N
488,46684.27048,12867.1106,2,4,35.17924959,49.64336121,N
489,52096.35696,11821.93603,2,4,20.06241192,51.15486676,N
490,45418.43176,9965.119314,2,4,28.02630148,45.93846171,N
491,47163.29279,14054.73263,2,4,29.49128954,39.13529717,N
492,48393.6382,11530.29128,2,4,47.63431926,62.07614007,N
493,46622.48547,11048.04843,2,4,66.07546833,35.91264453,N
494,52142.92817,10925.19275,2,4,49.48120659,44.25354372,N
495,44934.51058,11686.53474,2,4,30.31408781,48.15849057,N
496,49972.16869,14033.88548,4,4,27.2549887,31.86550343,N
497,44279.93017,12734.19953,4,4,37.07601953,49.38987252,N
498,45300.99059,10312.2451,4,4,33.72730041,59.44447018,N
499,50160.54806,12678.78973,4,4,30.75225527,32.70624226,N
500,43275.41697,13294.8401,4,4,43.55722964,51.5304781,N
501,49235.39519,12153.91637,4,4,34.88991262,37.46684389,N
502,46092.2486,11360.99128,4,4,48.76642857,37.19567162,N
503,52261.72197,11675.68014,4,4,54.27307338,43.62309106,N
504,50435.39545,10313.07037,4,4,52.75372574,38.20442347,N
505,52489.26594,13756.35433,6,4,30.45842312,43.60888791,N
506,48576.71085,11151.26867,6,4,24.16321335,53.58681767,N
507,50831.82118,11946.60239,6,4,35.61816699,40.39787176,N
508,49161.52434,11258.45101,6,4,54.78926636,27.71368255,N
509,46810.65971,10611.86936,6,4,49.70466624,45.20336618,N
510,45713.7955,14142.74441,6,4,45.40857592,42.82228133,N
511,45656.93637,11595.82212,6,4,62.48260781,40.93964301,N
512,52376.93071,12688.526,6,4,34.22378661,41.85430513,N
513,47157.12127,10289.4069,6,4,35.10946404,54.21271636,N
514,44521.25921,11929.52947,2,5,38.69505656,26.62221506,N
515,50169.95542,14088.97889,2,5,33.59258693,46.66436603,N
516,45967.70757,12263.55879,2,5,19.6955391,51.63122109,N
517,43034.65882,11306.68865,2,5,43.56328082,28.54105077,N
518,51740.4611,13488.68038,2,5,32.96908635,45.24159232,N
519,44875.93776,12796.24137,2,5,28.07973836,57.51833374,N
520,45518.08386,11943.73738,2,5,32.08622464,30.43921047,N
521,48775.63365,13661.31052,2,5,63.98040782,43.6266095,N
522,44999.81166,11567.74277,2,5,61.39821273,44.19642673,N
523,44827.52814,10111.79068,4,5,23.46881522,38.95318961,N
524,44000.79503,12387.20382,4,5,37.12800445,44.18200704,N
525,45664.42766,13142.10594,4,5,37.26155003,58.11578029,N
526,51201.33088,11933.10959,4,5,44.82056149,40.21058125,N
527,44263.40345,14191.35945,4,5,53.85711132,36.32762044,N
528,48548.27199,10032.23362,4,5,30.41814768,60.17847637,N
529,43077.63188,13773.38994,4,5,44.64980389,39.95782172,N
530,45916.58168,10445.65513,4,5,69.28403989,46.62261733,N
531,48737.20748,12172.88228,4,5,58.71851607,53.80477227,N
532,47317.70291,10447.91038,6,5,39.65690766,28.54891706,N
533,52978.35923,12243.22922,6,5,37.39923751,37.39489398,N
534,49235.67007,10715.09401,6,5,27.29264363,33.20518971,N
535,45375.58425,11275.8097,6,5,39.59791699,42.06288857,N
536,50547.14119,10096.92241,6,5,27.65706525,39.94824274,N
537,49442.1342,10575.67874,6,5,27.64132547,46.84379213,N
538,51626.03374,12261.22017,6,5,43.32528001,37.62695426,N
539,46669.26805,13881.2806,6,5,53.39690217,51.10484519,N
540,52055.63839,12001.76789,6,5,34.9327459,50.10464641,N
541,44236.06595,8784.093268,2,2,28.17105831,41.4766755,N
542,48530.75683,10564.18866,2,2,38.3659641,51.79250677,N
543,52429.94891,7092.058498,2,2,22.02100648,37.55585647,N
544,47288.91685,7493.304703,2,2,54.75469312,28.80041022,N
545,43504.55397,7162.978496,2,2,36.76629554,49.62845115,N
546,44541.9282,8119.880395,2,2,39.19681732,37.38468079,N
547,45460.42718,8972.340305,2,2,66.45812436,42.14605704,N
548,49762.94748,9615.805465,2,2,46.69101437,45.07823826,N
549,46229.87678,7320.383728,2,2,40.21845928,50.12274188,N
550,45513.09614,8179.136203,4,2,26.1353039,37.53841905,N
551,47198.07398,9195.234903,4,2,42.25126281,36.11500025,N
552,46904.91809,9899.554356,4,2,40.73031808,40.555632,Y
553,48645.41089,8773.452013,4,2,46.39177122,37.00718178,N
554,43142.16866,8790.959796,4,2,46.15413914,35.03575201,N
555,50605.50125,7779.527442,4,2,36.8093724,60.20572424,Y
556,43803.68221,10415.96526,4,2,59.5536172,41.13548371,N
557,48453.52527,10576.16054,4,2,42.88812957,51.66824301,Y
558,49493.16787,7749.148544,4,2,40.28234704,54.59272343,Y
559,52681.57844,8388.056598,6,2,30.008488,31.0463337,N
560,49428.6216,8286.219304,6,2,28.1427745,44.76980831,N
561,52606.74073,9985.922515,6,2,27.81790369,65.93276184,N
562,46069.43896,7619.810346,6,2,45.06152278,37.58401623,N
563,45075.27152,10722.74553,6,2,27.76206181,49.77147569,N
564,44429.20913,8594.176462,6,2,27.3154611,56.50805409,Y
565,49584.54186,10109.99475,6,2,60.2275905,27.8886163,N
566,50189.16912,7889.625792,6,2,68.35139692,40.43956612,Y
567,46278.26539,10064.85525,6,2,54.62607059,56.49296011,Y
568,44424.1693,7926.954661,2,3,22.14555864,32.40732145,N
569,45301.78523,6999.958289,2,3,24.45057165,46.88067109,N
570,52169.59677,7378.607485,2,3,17.78272467,58.28592655,N
571,51650.29087,9080.590003,2,3,41.34222791,37.16619814,N
572,49714.78587,9951.332301,2,3,27.97698988,44.13902955,N
573,45881.59634,8364.594764,2,3,41.14569842,63.83482503,N
574,46001.67448,10787.87317,2,3,69.60992025,38.15792595,N
575,43040.70979,8357.718338,2,3,39.39732583,52.42577764,N
576,48896.35706,7434.414135,2,3,49.0410208,58.71925162,N
577,48412.10645,11058.51387,4,3,26.34281527,41.43248684,N
578,47492.61253,8699.90807,4,3,17.91348999,53.57118297,N
579,52685.51147,8875.913418,4,3,30.25245435,53.02087507,Y
580,50527.47067,10671.01861,4,3,39.83079633,38.45039418,N
581,48782.86838,8278.592212,4,3,32.22812375,45.52653923,N
582,46180.99674,6866.937058,4,3,31.621574,66.44703397,Y
583,44505.24224,9702.802033,4,3,31.14948985,30.68612345,N
584,49666.68712,11197.24056,4,3,65.30859408,35.96994669,Y
585,45094.21812,8246.845395,4,3,59.03879305,63.18314034,Y
586,50283.10433,8998.075557,6,3,36.47891378,29.34585266,N
587,44746.26337,11125.87718,6,3,23.71073275,45.75128181,N
588,46604.28876,9077.422894,6,3,38.27389739,32.96882507,Y
589,51298.81496,10038.08598,6,3,25.44300431,30.31556377,N
590,43177.76793,8231.782158,6,3,30.45204123,54.38553122,Y
591,44762.97094,9796.686556,6,3,43.58792852,58.47920433,Y
592,45644.41919,9036.302927,6,3,52.94727872,28.90490019,N
593,47705.63093,10648.05006,6,3,52.73151641,41.03095883,Y
594,44763.9055,7383.630404,6,3,48.11237889,58.14050663,Y
595,47889.52704,7730.093766,2,4,25.58162458,33.35695663,N
596,47310.41075,8715.64069,2,4,24.253994,54.86068916,N
597,47489.00601,10376.4992,2,4,21.85757347,60.22753955,N
598,45753.80753,7079.007711,2,4,53.58416283,44.9201325,N
599,48601.29296,10986.00193,2,4,45.58572505,53.10434959,N
600,50647.44914,10981.89533,2,4,50.91182724,48.30023589,N
601,45078.15229,7070.79519,2,4,54.80000792,41.66004867,N
602,50739.83117,9351.259875,2,4,65.41165639,42.15166956,N
603,51860.77935,10076.36361,2,4,50.24679725,53.06799321,N
604,44874.07575,9407.064493,4,4,37.24255766,28.82172403,N
605,47498.13494,8066.147153,4,4,32.44231425,52.60102677,N
606,44329.96573,8030.023715,4,4,28.25627615,33.69151048,Y
607,50847.32402,8755.209197,4,4,39.70066069,38.16109631,N
608,47570.17624,7119.985477,4,4,36.6803955,40.25046627,Y
609,47945.81092,10468.69627,4,4,46.50399642,33.37300038,Y
610,50456.95842,11163.77668,4,4,57.24963323,27.07663185,N
611,49174.27567,10551.41469,4,4,58.34164046,44.93785404,Y
612,47761.11323,7906.844199,4,4,38.8055072,57.60869648,Y
613,49593.58826,9095.578187,6,4,25.18447612,30.79947816,N
614,44561.67685,8614.078248,6,4,32.77787127,40.84968416,N
615,43947.36247,9216.090876,6,4,29.28183595,58.05912549,Y
616,45189.882,7149.485354,6,4,45.10845489,43.63717489,N
617,50723.62989,9481.046875,6,4,54.49101679,48.51547745,Y
618,49468.95821,8765.303763,6,4,48.82102039,59.22504014,Y
619,52936.41286,10811.80084,6,4,30.37095215,35.98922745,N
620,49879.22687,8815.86203,6,4,67.63351523,43.66252984,Y
621,51656.47114,10415.602,6,4,57.69032123,58.70501472,Y
622,48292.31665,7632.682297,2,5,24.3077126,40.42633828,N
623,43736.67532,9380.881519,2,5,40.79292493,38.56557951,N
624,43841.50069,9483.153714,2,5,28.42340412,46.03775128,N
625,52618.23895,11008.59474,2,5,29.6119609,28.87214662,N
626,47302.48906,10303.44895,2,5,41.94348824,38.72868868,N
627,51339.52592,11248.0339,2,5,48.05575913,49.35868952,N
628,44966.78645,7700.096673,2,5,31.59274109,40.08913469,N
629,49278.19857,9659.25473,2,5,59.73591104,39.29677211,N
630,52789.37605,8502.529031,2,5,53.45039635,44.76042405,N
631,44696.98063,10727.08696,4,5,37.62045694,29.1255839,N
632,47010.05048,7366.12806,4,5,27.15255011,40.93168036,N
633,44951.7395,8817.644032,4,5,22.07442967,38.2281904,Y
634,51841.78138,7905.484135,4,5,41.01410268,33.82235817,N
635,43926.31991,10915.61766,4,5,32.34972831,43.35597459,Y
636,47580.71494,7296.954704,4,5,29.52717479,36.23936206,Y
637,43101.27066,9662.03622,4,5,33.03626112,42.20272555,N
638,48885.17334,9370.757906,4,5,62.76299873,39.72665768,Y
639,51802.32621,11059.25419,4,5,56.21281035,45.24258404,Y
640,44907.78571,7384.676253,6,5,32.87201053,28.43861104,N
641,45901.2603,10139.3448,6,5,36.26541003,53.14855854,N
642,50754.12839,7530.865817,6,5,28.0256749,56.48891915,Y
643,46086.16104,10448.79009,6,5,35.17860616,36.00493683,N
644,45885.58247,8746.7366,6,5,50.35994424,44.00239791,Y
645,50908.26491,8949.74518,6,5,54.16180874,59.40783717,Y
646,50071.17685,8317.402734,6,5,42.5418824,37.81284801,N
647,47873.93411,7454.977858,6,5,64.87805336,44.82868582,Y
648,50865.05675,7327.252283,6,5,39.90090477,65.21877306,Y
649,47184.81574,10761.3847,2,2,29.67614836,33.91908113,N
650,45406.38278,11479.91779,2,2,34.20361387,54.88427868,N
651,51524.74887,10951.19901,2,2,21.26883509,59.21392567,N
652,50521.65669,9277.611117,2,2,28.00285341,41.73581388,N
653,44001.68191,9634.68854,2,2,26.90407377,52.28200961,N
654,51256.55052,10752.60827,2,2,28.33449806,51.89407221,N
655,45236.34684,9015.595546,2,2,55.17673074,38.3267998,N
656,50706.71553,9311.589437,2,2,63.84957789,50.07990581,N
657,43291.83426,8910.664431,2,2,61.87051707,56.25016715,N
658,51879.37272,10935.58666,4,2,28.63164755,41.75077176,N
659,48011.14247,9722.788747,4,2,19.29807054,51.94756761,N
660,43755.94484,8526.629694,4,2,37.41772267,33.52523207,Y
661,51472.55779,9779.28434,4,2,31.1985285,37.51626305,N
662,47681.37492,9859.618423,4,2,43.38005568,42.76281179,N
663,49934.92752,10359.75038,4,2,51.20607675,51.83732066,Y
664,51562.64531,11423.79662,4,2,53.79098863,41.15224108,N
665,49138.22894,10886.57501,4,2,41.4209611,36.5313421,Y
666,45517.33719,8789.321478,4,2,39.17376299,43.2202817,Y
667,47790.1442,11071.44327,6,2,28.12463257,41.91482027,N
668,46558.76601,11379.55243,6,2,37.95310757,44.62184526,N
669,50852.69522,9869.690447,6,2,25.27647755,56.36106859,N
670,49002.01786,9199.154993,6,2,28.63266091,34.11996029,N
671,43836.69534,8355.209713,6,2,34.53780392,48.86143775,N
672,44634.19565,11391.81304,6,2,53.43579141,63.79442838,Y
673,46593.91253,10810.87187,6,2,58.54731634,40.86268052,N
674,49325.28302,10042.34567,6,2,57.02084073,47.61805042,Y
675,50571.95025,11073.65796,6,2,62.66383414,55.648174,Y
676,49681.71236,9326.573091,2,3,30.7262583,35.49935184,N
677,44749.58316,10822.68219,2,3,36.2258831,38.37318548,N
678,47151.70302,10122.22358,2,3,30.92679982,57.93268906,N
679,47260.19827,8350.511184,2,3,26.34365273,44.25607759,N
680,50637.90038,9366.62714,2,3,37.73035883,51.23480964,N
681,52057.47032,9407.004997,2,3,39.89600372,36.24379385,N
682,51925.85415,8712.65954,2,3,35.01685253,41.70203025,N
683,52903.84301,11078.1432,2,3,63.77376323,42.34036138,N
684,47806.87986,8753.970413,2,3,51.68237452,51.2634151,N
685,49012.70855,10644.38422,4,3,26.69140948,30.48668219,N
686,43688.52514,11330.66517,4,3,41.68506592,53.78754938,N
687,50288.44132,10377.62774,4,3,25.85863331,44.29718665,Y
688,48355.40228,10042.88091,4,3,41.41174211,43.22271221,N
689,46542.70116,11129.95614,4,3,31.71682117,48.67226585,N
690,48472.3209,8465.545793,4,3,49.45377941,65.56814432,Y
691,52936.3013,10281.11207,4,3,66.03514238,41.95277219,N
692,46325.41769,10902.36063,4,3,37.79790671,40.56825923,Y
693,46180.7055,9670.194559,4,3,67.35147663,34.81972296,Y
694,44165.66754,8330.629972,6,3,33.07259975,39.56596863,N
695,51129.0725,9906.782564,6,3,20.60579268,46.84929918,N
696,51329.71265,11235.36848,6,3,41.99369283,38.00154158,Y
697,49966.76077,8411.610445,6,3,54.44962116,27.14352345,N
698,50128.53614,10361.80962,6,3,26.0000931,41.3880838,Y
699,52347.62246,9868.530907,6,3,31.89085517,58.96929457,Y
700,43084.03069,10682.89532,6,3,56.04744695,32.80142825,N
701,47344.91202,10968.32212,6,3,38.48211913,51.39630169,Y
702,48704.24112,9647.797807,6,3,54.14215119,40.00853821,Y
703,48662.47259,10183.086,2,4,32.89654959,37.90087799,N
704,47819.43105,9393.594886,2,4,36.37215682,54.74674967,N
705,49353.6889,10694.58341,2,4,20.56268009,40.70805809,N
706,49221.9022,9539.255879,2,4,51.32798617,30.06197811,N
707,46067.4482,8602.025621,2,4,39.13952535,41.59995472,N
708,48687.51432,9321.743967,2,4,33.2098439,52.41759518,N
709,45230.30608,10146.66565,2,4,66.98939028,40.79683725,N
710,48174.75776,8608.72283,2,4,68.56834919,52.47242273,N
711,48103.99625,9022.470792,2,4,48.18112658,51.63488349,N
712,46917.02054,9868.743981,4,4,28.31154573,31.634595,N
713,52270.07047,8610.087455,4,4,40.32450151,41.19648974,N
714,43405.43722,10791.78144,4,4,33.4569786,65.20275289,Y
715,49614.61722,9462.865533,4,4,27.96486635,34.30198649,N
716,50290.31713,11213.79476,4,4,32.26335379,41.68816594,Y
717,51690.94112,10425.86269,4,4,48.08209153,59.14281308,Y
718,50291.8264,9957.62138,4,4,60.54989853,30.98523614,N
719,46326.271,10410.03135,4,4,60.01795154,54.32710937,Y
720,44883.2712,8790.615726,4,4,53.31996245,58.88793556,Y
721,45539.27922,8745.880158,6,4,18.1433607,32.0676344,N
722,48725.81648,10652.70919,6,4,34.08513381,36.51178131,N
723,52564.35399,8564.827978,6,4,24.06953525,42.19895627,Y
724,43123.59479,8738.944656,6,4,47.83600138,27.4943385,N
725,50357.16025,11098.37116,6,4,47.84936737,54.98751726,Y
726,50378.43768,9401.370237,6,4,30.29039457,43.44670342,Y
727,45434.36328,9347.856678,6,4,36.28520382,27.60048046,N
728,44038.45034,9704.719705,6,4,42.97564371,53.65052485,Y
729,44021.85313,10723.32967,6,4,59.36934647,57.3068309,Y
730,50882.62899,9283.429286,2,5,22.14051163,44.76204051,N
731,48428.10968,8838.586499,2,5,26.44517514,36.69931783,N
732,46828.68862,10204.4135,2,5,23.77275021,47.63809736,N
733,50510.82512,11267.52538,2,5,35.45510501,39.50492105,N
734,52098.68743,10248.01983,2,5,38.39589125,39.57810251,N
735,43407.74603,9589.164881,2,5,38.88184595,32.95890488,N
736,43114.57896,10529.58547,2,5,67.83722918,38.33602663,N
737,45933.89349,11242.45985,2,5,55.83712569,41.4230545,N
738,47565.60721,9770.442716,2,5,54.55262933,52.06642392,N
739,44422.20999,11609.61526,4,5,41.09094373,30.31720863,N
740,43266.07299,11649.16933,4,5,26.84139188,38.4172179,N
741,46493.25918,11118.53785,4,5,26.74446085,56.16631269,Y
742,43281.95575,8632.981264,4,5,39.23093533,37.53281838,N
743,45701.10883,8623.847439,4,5,31.31065963,41.37547035,Y
744,44029.48137,9600.104179,4,5,40.71789103,48.45351862,Y
745,51575.70755,11694.26998,4,5,39.97130797,45.49837545,N
746,48076.6623,8454.469029,4,5,42.50099435,43.64130757,Y
747,50526.37016,9927.617853,4,5,39.57683309,32.7869078,Y
748,44404.81216,8291.977818,6,5,29.84658646,31.93387996,N
749,48539.64842,8497.82029,6,5,19.922962,52.54511618,N
750,50445.09234,10836.05876,6,5,21.23921665,45.42306819,Y
751,48911.60096,10396.00932,6,5,25.07705751,33.75061819,N
752,49535.83766,10429.16329,6,5,50.88523557,48.87058675,Y
753,51270.45383,10082.84216,6,5,29.09288985,58.42883971,Y
754,45670.81762,9239.235584,6,5,30.61790515,35.14556947,N
755,52078.77992,11282.58131,6,5,35.20064189,45.17497962,Y
756,46400.79635,10158.874,6,5,68.47945603,34.51021444,Y
757,52370.95438,7175.312039,2,2,32.50790853,32.64813276,N
758,45462.2126,7047.819742,2,2,38.58102739,54.80692514,N
759,50513.1394,8769.418682,2,2,34.02605047,54.55032121,N
760,44933.81767,8935.266706,2,2,37.78928105,32.49375427,N
761,50109.74202,9265.019454,2,2,38.6618711,42.05408667,N
762,47644.46773,6876.478013,2,2,30.75303282,64.81746082,N
763,45978.63856,7992.915123,2,2,38.3017042,41.67409784,N
764,48664.97965,6899.330348,2,2,69.33558755,41.10308593,N
765,47801.27357,9419.240294,2,2,47.13750492,45.7481374,N
766,45857.00905,6999.613706,4,2,20.83958076,41.41303438,N
767,49481.93874,9571.073113,4,2,21.50708791,47.92740577,N
768,47678.77662,9610.270599,4,2,38.88764583,48.57490759,Y
769,48108.31256,7007.992525,4,2,46.00238622,26.67278084,N
770,46703.39624,7896.593618,4,2,43.68821952,44.38188109,N
771,45811.95832,6414.544787,4,2,53.30092706,40.52877999,Y
772,47233.48314,8387.652705,4,2,49.09084469,38.30750384,N
773,47897.72202,7349.884486,4,2,54.67692406,48.69689025,Y
774,44611.36534,7329.532534,4,2,44.13944292,64.45392717,Y
775,49308.04691,7424.057628,6,2,27.89492921,35.43055528,N
776,49018.99804,8272.218553,6,2,20.30685079,44.29775359,N
777,45184.65502,6392.166347,6,2,31.17353309,44.89102935,N
778,49366.38367,8844.760494,6,2,38.47227805,36.07898666,N
779,46931.98314,6439.783817,6,2,26.83550586,39.38217546,N
780,51178.42514,7408.441124,6,2,31.5941711,57.69421501,Y
781,45738.6208,8883.66469,6,2,34.98888771,29.35003761,N
782,45846.96936,9163.565802,6,2,65.14795684,40.84123289,Y
783,50550.24849,6264.772579,6,2,56.74923009,58.6525169,Y
784,43562.0116,8707.481332,2,3,28.4528641,38.28834984,N
785,51905.82331,9124.092118,2,3,26.50768442,38.61740159,N
786,47203.14307,9686.337626,2,3,31.79944635,45.51517414,N
787,43488.75026,8943.587474,2,3,34.25766333,29.3671702,N
788,49471.08653,8801.859973,2,3,53.22617934,47.35788277,N
789,48658.0887,8347.146722,2,3,41.26706129,37.62454174,N
790,52109.18845,8784.354301,2,3,66.26005694,26.2429693,N
791,51729.81101,8534.303268,2,3,66.07481326,44.87173201,N
792,47926.23598,6997.507259,2,3,38.79108523,59.37993639,N
793,43418.99706,8855.182887,4,3,23.30931406,30.58224419,N
794,52188.77615,6435.270649,4,3,23.27248384,47.54143279,N
795,50524.00605,8018.116642,4,3,37.66228389,60.71843378,Y
796,45374.80814,9163.94394,4,3,49.82914932,34.7436613,N
797,45749.72142,9524.115933,4,3,26.59842236,54.49802277,N
798,48918.94366,6444.790418,4,3,46.86431866,46.83150369,Y
799,44474.67093,7184.017769,4,3,60.40071736,27.8290129,N
800,47947.04712,7832.249771,4,3,66.6228743,35.46396731,Y
801,48089.24318,8839.542919,4,3,63.10301984,51.70576781,Y
802,48929.39873,6443.858913,6,3,18.62539245,39.92214554,N
803,43039.69706,7467.135934,6,3,18.62080625,44.98640405,N
804,45357.77546,7413.841488,6,3,26.44093496,57.03399904,Y
805,49260.34977,9383.03272,6,3,50.16881045,40.94021688,N
806,48453.27842,6738.766735,6,3,35.76390105,51.65216534,Y
807,47087.79861,9204.793037,6,3,38.90299117,61.49725382,Y
808,52320.58906,9687.163155,6,3,61.2846597,28.13170444,N
809,45014.58562,9668.109571,6,3,67.15070724,46.84387987,Y
810,51247.39436,8945.439095,6,3,66.93642312,52.35832186,Y
811,44162.03024,6457.102081,2,4,40.25460911,37.97552661,N
812,46535.76676,9738.422143,2,4,18.89457887,45.49855916,N
813,44967.79532,9651.168814,2,4,29.02390638,35.10235099,N
814,50005.50104,7705.356375,2,4,44.25569742,43.75093093,N
815,44850.3956,7075.451096,2,4,41.09120237,40.96388057,N
816,50870.80256,9182.000043,2,4,46.82781655,53.60036627,N
817,48050.63846,7102.273941,2,4,63.05311261,31.38984957,N
818,46788.65148,7706.171935,2,4,54.8725581,40.49830335,N
819,47073.36763,6583.707347,2,4,55.93781509,36.11965845,N
820,51429.62339,8353.897557,4,4,17.67788784,33.74882081,N
821,44671.58548,8917.527976,4,4,23.11479571,48.01075344,N
822,45871.20852,7028.612056,4,4,36.4264645,46.31954771,Y
823,49052.68563,7942.496206,4,4,42.29947955,38.33090467,N
824,49355.90327,9608.335859,4,4,34.72931946,40.638178,Y
825,45751.81924,8265.165392,4,4,26.0150219,33.24106387,Y
826,46824.69366,8801.60545,4,4,60.17339661,45.30596211,N
827,51489.05088,7638.743535,4,4,56.90715831,49.86686035,Y
828,51033.65519,7318.882355,4,4,53.84755638,35.46459291,Y
829,47359.32719,7380.576302,6,4,23.46736863,41.78665983,N
830,49362.17077,9470.388654,6,4,24.67328185,54.13143346,N
831,45895.31458,6588.249602,6,4,32.49293041,67.36093915,Y
832,51598.68575,7292.864383,6,4,31.12034918,43.1488286,N
833,45762.65576,6640.886412,6,4,41.37850673,52.3396351,Y
834,43628.90023,7235.299174,6,4,34.19437396,36.16671494,Y
835,45348.64953,8247.889882,6,4,66.67446713,29.39895923,N
836,51782.94856,8985.677595,6,4,42.18393545,43.05124583,Y
837,51175.24244,6423.809519,6,4,42.43728461,58.12439837,Y
838,50538.68835,6986.5985,2,5,23.52940309,37.81299423,N
839,44861.51518,9031.956389,2,5,21.11745505,48.6251877,N
840,46323.43862,6906.273153,2,5,36.41663254,50.90629067,N
841,50144.05094,7714.698071,2,5,49.53565195,45.98972231,N
842,49828.396,7267.79346,2,5,32.70415964,39.10681409,N
843,43562.68885,6742.750692,2,5,53.05405633,33.17622039,N
844,46277.83671,8050.602959,2,5,48.45417558,28.82146075,N
845,48491.41076,9061.00051,2,5,30.68139711,35.22788798,N
846,50293.16463,7057.345274,2,5,46.1486243,66.35947945,N
847,44967.83522,8515.815369,4,5,38.73088418,35.60094069,N
848,50462.49797,9434.105693,4,5,33.7147013,53.32285645,N
849,47680.18111,7441.843386,4,5,29.46125502,39.35708288,Y
850,47058.13314,8594.986236,4,5,35.29500525,39.73158769,N
851,51217.10954,8310.036443,4,5,26.602838,51.01137016,Y
852,51278.47581,6705.492715,4,5,49.18330107,65.09733624,Y
853,52422.29237,9383.207394,4,5,51.98021068,30.70235244,N
854,44245.45507,7727.927035,4,5,67.19140832,42.81676006,Y
855,46348.46019,8128.205679,4,5,53.83347418,47.31013631,Y
856,47806.51387,6383.932615,6,5,22.10366002,43.36954414,N
857,46239.70276,7384.666366,6,5,17.96559892,45.27863094,N
858,44903.43316,7405.914391,6,5,19.58286342,35.04878089,Y
859,49964.80468,7426.903615,6,5,43.77171284,39.82057905,N
860,50140.33527,8346.009236,6,5,35.60867628,40.17556759,Y
861,51245.66301,7071.708598,6,5,42.32404242,63.06752852,Y
862,44446.06174,8465.13952,6,5,42.32482814,39.21161124,N
863,51940.39153,9089.785534,6,5,55.69024212,38.92925265,Y
864,45007.63009,7803.457289,6,5,41.92056174,33.09619637,Y
865,32311.60497,11678.98599,2,2,41.73066924,43.36047082,N
866,43571.90317,12311.36361,2,2,40.76575344,51.6187785,N
